getInstallerPackageName,newselect,mprotect,getPackageInfo,create_folder,getReceiverInfo,mkdir,pwrite64,getSearchableInfo,pread64,unlink,munmap,statfs64,getActivityInfo,fdatasync,fs_pipe_access,fs_access(read),fs_pipe_access(write),fs_access,mmap2,fs_access(),pipe,fcntl64,fs_access(create__write),nanosleep,getApplicationInfo,fs_access(create__read__write),rename,access,chmod,gettid,fs_access(create),brk,device_access,queryIntentServices,network_access,stat64,fs_access(write),open,lstat64,Class
0.009419152,0.000143621,0.015301187,0.011642074,0.03,0,0.032786885,0.067491462,0,0.019438246,0.135440181,0.014423587,0.134751773,0,0.049471299,0.032745592,0.003551464,0.002857143,0.074821002,0.028764329,0.120649652,0.08490566,0.064501506,0.120500782,0.000838147,0.005321326,0,0.158208955,0.067880491,0.075699746,0.010843587,0.07340824,0.046889206,0.002928917,0,0.001637555,0.059939743,0.036885246,0.019160728,0.005561338,2
0,0,0.002305926,0.000406119,0.014285714,0,0.014344262,0.000928644,0,0.000368847,0.006772009,0.001060558,0.007092199,0.013793103,0.001132931,0.002518892,0.000302591,0,0.002983294,0.003375765,0.002320186,0.003773585,0.001813295,0.006259781,3.40E-05,0.000204666,0,0.002985075,0.002199548,0.004452926,0.001681862,0.002621723,0.009481751,0.000150201,0,0,0.002854273,0.028688525,0.001045131,0.000208178,4
0,0,0.00055694,0.000135373,0,0,0.00102459,0.000898688,0,0.001549158,0.004514673,0.001767596,0.007092199,0,0.001132931,0.002518892,0.000159258,0,0.00548926,0.002953794,0,0.003773585,0.005132273,0.004694836,1.70E-05,0.000204666,0,0,0.005376673,0.000636132,0.00092945,0.001872659,0.004156384,0.001426908,0,0,0.005285692,0.024590164,0.001726049,0.000446097,4
0,0.000233385,0.005491231,0.003248951,0.014285714,0,0.012295082,0,0,0.000848348,0.06772009,0.005267437,0.042553191,0,0,0.01511335,0.000764441,0.008571429,0.011933174,0.00967016,0.069605568,0.030188679,0.002558042,0.073552426,0.000277495,0.001841998,0,0.053731343,0.029144009,0.019720102,0.003407984,0.007490637,0.015456553,0.000262852,0,0.010917031,0.042126962,0.024590164,0.003800475,0.001724907,4
0,0,0.001397235,0.000270746,0.004285714,0,0.00307377,0,0,7.38E-05,0,0.00017676,0,0,0,0.002518892,0.000159258,0,0.000596659,0.001652718,0,0.003773585,0.000161901,0.007824726,2.27E-05,0.000204666,0,0,0.000366591,0.001272265,0.001195008,0.000749064,0.002857514,7.51E-05,0,0,0.000898568,0.024590164,0.000475059,8.92E-05,4
0,0,0.002589281,0.000406119,0.008571429,0,0.006147541,0.000179738,0,0.000276635,0.009029345,0.002050412,0,0.006896552,0.001888218,0.005037783,0.009698842,0,0.004415274,0.007068008,0,0.018867925,0.003480879,0.009389671,3.40E-05,0.000204666,0.069306931,0.005970149,0.002810533,0.003180662,0.011374701,0.001872659,0.02337966,0.000262852,0,0.006550218,0.003699984,0.024590164,0.010720507,0.000386617,3
0,0,0.000537398,0.000135373,0.004285714,0,0.00307377,0,0,0.000442617,0.006772009,0.000989854,0,0,0,0.002518892,0.000127407,0,0.000357995,0.002039525,0.006960557,0.003773585,8.10E-05,0.009389671,5.66E-06,0,0,0.008955224,0.000733183,0.003816794,0.001017969,0.001123596,0.002727627,7.51E-05,0,0,0.001321423,0.024590164,0.000443389,0.000208178,3
0,0,0.002559969,0.000135373,0.004285714,0,0.00307377,0,0,0.000534828,0,0.001378725,0,0,0,0.002518892,0.000238888,0,0.001909308,0.003868064,0,0.003773585,0.000550465,0.00312989,3.40E-05,0,0,0,0.004582391,0.001272265,0.002655572,0.000749064,0.012599039,7.51E-05,0,0,0.00428141,0.028688525,0.000696754,8.92E-05,2
0,0,0.002208217,0.000135373,0.004285714,0,0.00307377,0,0,0.001124984,0,0.002651395,0,0,0,0.002518892,0.000238888,0,0.001073986,0.004958155,0,0.005660377,0.000161901,0.004694836,3.96E-05,0,0,0,0.000672084,0.001908397,0.001416305,0.001123596,0.008702429,7.51E-05,0.004971002,0,0.001109995,0.024590164,0.000601742,0.000178439,0
0,0,0.004045141,0.000406119,0.008571429,0,0.006147541,3.00E-05,0,0.000295078,0.018058691,0.003888712,0,0.006896552,0.000377644,0.002518892,0.012454014,0,0.005250597,0.009634995,0.013921114,0.016981132,0.001473302,0.018779343,8.49E-05,0.000204666,0.01980198,0.020895522,0.002382844,0.006361323,0.012525449,0.001872659,0.047019093,0.000563253,0,0.006004367,0.003805698,0.024590164,0.013713381,0.000594796,3
0,0,0.000156334,0,0,0,0.00102459,0,0,0,0,0.00017676,0,0,0,0,0.011609944,0,0.002386635,0.000949434,0,0,4.86E-05,0.001564945,5.66E-05,0,0,0,0.000610986,0,0.000531114,0.000374532,0.000519548,0,0,0,0,0.004098361,0.011908155,0,4
0,0,0.001319068,0.000135373,0.004285714,0,0.00307377,0,0,9.22E-05,0,0.000424223,0,0,0,0.002518892,0.000207036,0,0.000477327,0.001758211,0,0.003773585,0.000113331,0.004694836,5.66E-06,0,0,0,0.00042769,0.001272265,0.001327786,0.000749064,0.002467853,7.51E-05,0.001657001,0,0.001744278,0.028688525,0.000490895,8.92E-05,2
0,0,0.007982803,0.001895221,0.011428571,0,0.009221311,0.001168294,0,0.00226841,0.018058691,0.010216707,0.007092199,0.034482759,0.002265861,0.010075567,0.018298801,0,0.01026253,0.020149096,0.004640371,0.020754717,0.005682738,0.010954617,8.49E-05,0.000818666,0.089108911,0.005970149,0.004399096,0.003180662,0.02106754,0.00411985,0.049616833,0.001464459,0,0.005458515,0.006977113,0.036885246,0.02074426,0.000862454,0
0,0.002872428,0.028843617,0.001759848,0.041428571,0,0.050204918,0.004643221,0,0.002729469,0.081264108,0.017711316,0.070921986,0.006896552,0.005287009,0.108312343,0.008854772,0,0.032338902,0.05253534,0.069605568,0.28490566,0.01183499,0.103286385,0.001036357,0.004297994,0.01980198,0.086567164,0.023522943,0.03307888,0.014738426,0.01423221,0.044421353,0.005895385,0,0.0180131,0.016702786,0.081967213,0.017593032,0.010052045,4
0,0,0.0030192,0.000406119,0.004285714,0,0.00307377,0,0,0.000165981,0.004514673,0.000459575,0,0.006896552,0.000377644,0.010075567,0.000207036,0,0.001073986,0.00291863,0,0.01509434,0.001117119,0.00312989,6.23E-05,0.000204666,0.01980198,0,0.001099774,0.001272265,0.007833938,0.000749064,0.007533446,0.000150201,0,0.004366812,0.001004281,0.024590164,0.000601742,0.000297398,3
0,0,0.003888807,0.000406119,0.002857143,0,0.008196721,0,0,0.003116759,0,0.007282497,0,0.193103448,0,0.002518892,0.000254814,0,0.001909308,0.009705324,0,0.003773585,0.000518084,0.00312989,1.13E-05,0,0,0,0.000305493,0.000636132,0.001327786,0.000749064,0.024808417,7.51E-05,0,0,0.006607115,0.024590164,0.000696754,8.92E-05,4
0,0,0.000547169,0.000135373,0.004285714,0,0.00307377,0,0,0.000442617,0.006772009,0.000989854,0,0,0,0.002518892,0.000127407,0,0.000357995,0.002039525,0.006960557,0.003773585,8.10E-05,0.009389671,1.13E-05,0,0,0.008955224,0.000733183,0.003816794,0.001017969,0.001123596,0.002727627,7.51E-05,0,0,0.001321423,0.024590164,0.000443389,0.000208178,3
0,0,0.002657677,0.000406119,0.008571429,0,0.006147541,0.000179738,0,0.000276635,0.009029345,0.002050412,0,0.006896552,0.001888218,0.002518892,0.008743291,0,0.004057279,0.007349321,0,0.018867925,0.003448499,0.009389671,3.40E-05,0.000204666,0.069306931,0.005970149,0.002810533,0.003180662,0.011994335,0.001872659,0.022989999,0.000262852,0,0.006004367,0.003699984,0.024590164,0.009722882,0.000386617,3
0,0.005439661,0.010581855,0.001218357,0.011428571,0,0.026639344,0.006141034,0,0.001475389,0.015801354,0.008378407,0.156028369,0,0.005287009,0.055415617,0.006354414,0,0.032577566,0.032843379,0.011600928,0.133962264,0.008839815,0.012519562,0.001404463,0.001227998,0,0.005970149,0.0084316,0.006361323,0.006284854,0.015355805,0.035329264,0.00161466,0,0.004366812,0.009567102,0.032786885,0.012224861,0.000713755,4
0,0,0.002628365,0.000406119,0.007142857,0,0.005122951,0,0,0.00062704,0.002257336,0.002545339,0,0,0,0.005037783,0.000254814,0,0.002267303,0.005450454,0.002320186,0.005660377,0.000372373,0.007824726,3.96E-05,0,0,0.002985075,0.001527464,0.004452926,0.002124458,0.001123596,0.013378361,7.51E-05,0,0,0.00290713,0.024590164,0.000807601,0.000178439,1
0,0,0.001963945,0.000135373,0.004285714,0,0.00307377,0.001318076,0,0.001032772,0.004514673,0.00109591,0.007092199,0,0.001510574,0.002518892,0.000350369,0,0.003341289,0.003340601,0,0.003773585,0.002638992,0.00312989,2.27E-05,0,0,0,0.002260646,0.003180662,0.001460565,0.003370787,0.0129887,0.000150201,0,0,0.003541413,0.028688525,0.001140143,8.92E-05,3
0,0,0.001309297,0.000135373,0.004285714,0,0.00307377,0,0,0.000737694,0,0.001696893,0,0,0,0.002518892,0.000222962,0,0.000954654,0.003762571,0,0.003773585,0.000113331,0.004694836,1.13E-05,0,0,0,0.000488788,0.001908397,0.001239267,0.001123596,0.005065593,7.51E-05,0,0,0.001004281,0.024590164,0.000570071,0.000118959,0
0,0.002872428,0.02876545,0.001759848,0.041428571,0,0.050204918,0.004643221,0,0.002747911,0.081264108,0.01778202,0.070921986,0.006896552,0.005287009,0.108312343,0.008886624,0,0.032458234,0.052675997,0.069605568,0.283018868,0.01180261,0.103286385,0.001285536,0.004297994,0.01980198,0.086567164,0.02364514,0.03307888,0.015003983,0.01423221,0.047019093,0.005895385,0,0.0180131,0.016702786,0.081967213,0.017640538,0.010052045,4
0,0,0.003116908,0.000947611,0.007142857,0,0.005122951,0,0,0.000811464,0.009029345,0.003959416,0,0.006896552,0,0.005037783,0.000254814,0,0.001312649,0.006294395,0.009280742,0.00754717,0.000356183,0.020344288,9.63E-05,0.001432665,0,0.011940299,0.003482617,0.00826972,0.002744091,0.001123596,0.004675932,0.000112651,0,0,0.003118558,0.024590164,0.000823436,0.000446097,1
0.006279435,0.00683997,0.012409009,0.004196562,0.022857143,0.210526316,0.018442623,0.020430172,0,0.007838002,0.203160271,0.022483826,0.04964539,0.034482759,0.018126888,0.025188917,0.018059913,0.428571429,0.045584726,0.029151136,0.199535963,0.320754717,0.049930382,0.82629108,0.002050062,0.003683995,0.03960396,0.250746269,0.058837906,0.328244275,0.010843587,0.02247191,0.049616833,0.002853817,0,0.045851528,0.041915535,0.028688525,0.034901029,0.003390335,0
0,0,0.003224388,0.000135373,0.005714286,0,0.005122951,0,0,0.000110654,0,0.001944356,0.007092199,0,0,0.002518892,0.001019254,0,0.003699284,0.008052606,0,0.003773585,0.000696176,0.007824726,1.13E-05,0,0,0,0.000733183,0.002544529,0.001372046,0.001498127,0.006624237,0.000976306,0,0,0.00274856,0.036885246,0.002201108,0.000416357,2
0,0,0.000986858,0.000270746,0.004285714,0,0.00307377,0,0,0.000368847,0.006772009,0.001166614,0,0,0,0.002518892,0.000159258,0,0.000596659,0.002215346,0.006960557,0.003773585,9.71E-05,0.010954617,1.13E-05,0,0,0.008955224,0.001038675,0.004452926,0.001150748,0.001123596,0.002987401,7.51E-05,0,0,0.002272847,0.024590164,0.000522565,0.000237918,3
0,0.000215432,0.008598368,0.002436713,0.018571429,0,0.014344262,0.005991253,0,0.003780683,0.124153499,0.014423587,0.028368794,0.034482759,0.006042296,0.01511335,0.035626125,0,0.019689737,0.027146775,0.083526682,0.026415094,0.013729236,0.073552426,0.000792842,0.00225133,0.188118812,0.119402985,0.013808273,0.02735369,0.041603966,0.013108614,0.102480842,0.002440765,0.0008285,0.007641921,0.017125641,0.036885246,0.040807601,0.002111524,0
0.003139717,0.000825823,0.020000977,0.007039394,0.037142857,0.210526316,0.067622951,0.021658379,0,0.011231396,0.167042889,0.0275038,0.021276596,0.165517241,0.019637462,0.020151134,0.031485404,0.017142857,0.047374702,0.042935509,0.157772622,0.047169811,0.026228022,0.225352113,0.000911768,0.00225133,0.059405941,0.185074627,0.028716319,0.053435115,0.023546074,0.023595506,0.101052085,0.00499418,0,0.012008734,0.040699826,0.045081967,0.043246239,0.003776952,0
0.006279435,0.00046677,0.009008745,0.002030594,0.018571429,0.210526316,0.015368852,0.004163921,0,0.001973332,0.056433409,0.005373493,0.042553191,0.013793103,0.004531722,0.017632242,0.001098884,0.005714286,0.010381862,0.008369084,0.048723898,0.018867925,0.006524625,0.073552426,0.000254842,0.00225133,0.04950495,0.080597015,0.015335737,0.020356234,0.00380632,0.007865169,0.022210677,0.000638354,0.0008285,0.002729258,0.011205666,0.028688525,0.004069675,0.001159851,0
0,0,0.005061312,0.001489102,0.004285714,0,0.004098361,0,0,0.001586043,0.009029345,0.006716866,0.007092199,0.013793103,0.000377644,0.007556675,0.001433326,0,0.004057279,0.014733807,0.004640371,0.01509434,0.001845676,0.006259781,9.06E-05,0.000818666,0.01980198,0,0.003482617,0.001272265,0.009073205,0.001498127,0.018443954,0.001126507,0,0.004366812,0.009461388,0.036885246,0.002739509,0.000654275,0
0,0,0.004445747,0.000406119,0.004285714,0,0.00307377,0,0,0.000165981,0.004514673,0.000459575,0,0.006896552,0.000377644,0.010075567,0.000207036,0,0.000954654,0.00291863,0,0.01509434,0.001117119,0.00312989,9.06E-05,0.000204666,0.01980198,0,0.001099774,0.001272265,0.007833938,0.000749064,0.009481751,0.000150201,0,0.004366812,0.001004281,0.024590164,0.000585907,0.000297398,3
0,0.001184877,0.004758415,0.000676865,0.007142857,0,0.007172131,0.005392127,0,0.003743799,0.022573363,0.007423905,0.007092199,0.013793103,0.005287009,0.025188917,0.015416222,0,0.014200477,0.01459315,0.013921114,0.058490566,0.010118836,0.017214397,0.000158568,0.000204666,0.01980198,0.017910448,0.009164783,0.014631043,0.016464548,0.010486891,0.040524743,0.000638354,0,0.006004367,0.021037053,0.024590164,0.01824228,0.000565056,2
0,0,0.002941033,0.000541492,0.004285714,0,0.004098361,0,0,0.000571713,0.004514673,0.001802948,0,0.006896552,0.000377644,0.007556675,0.000302591,0,0.002505967,0.005626275,0,0.01509434,0.001246641,0.00312989,5.66E-05,0.000204666,0.01980198,0,0.001344168,0.001272265,0.008055236,0.001123596,0.015716327,0.000187751,0,0.004912664,0.001585707,0.024590164,0.000918448,0.000297398,4
0.003139717,0.000305196,0.008911036,0.003790443,0.012857143,0.210526316,0.011270492,0.016895333,0,0.006215075,0.074492099,0.016155831,0.014184397,0.027586207,0.016238671,0.01511335,0.023235814,0.002857143,0.026252983,0.027814896,0.048723898,0.028301887,0.022730952,0.050078247,0.000509684,0.003274662,0.089108911,0.071641791,0.018757255,0.023536896,0.039390989,0.023970037,0.13456293,0.004543577,0.001657001,0.008187773,0.021882763,0.036885246,0.030324624,0.001605948,0
0,0,0.000703503,0.000135373,0.004285714,0,0.00307377,0,0,0.000368847,0.006772009,0.000954502,0,0,0,0.002518892,0.000159258,0,0.000596659,0.00200436,0.006960557,0.003773585,9.71E-05,0.009389671,5.10E-05,0,0,0.008955224,0.000733183,0.003816794,0.001062229,0.001123596,0.002857514,7.51E-05,0,0,0.001744278,0.024590164,0.00050673,0.000208178,3
0,0,0.000664419,0.000135373,0.004285714,0,0.00307377,0,0,0.000663925,0.004514673,0.001520133,0,0,0,0.002518892,0.000159258,0,0.000596659,0.002602152,0.004640371,0.003773585,9.71E-05,0.007824726,2.83E-05,0,0,0.005970149,0.000610986,0.003180662,0.001062229,0.001123596,0.003247175,7.51E-05,0,0,0.001585707,0.024590164,0.000490895,0.000178439,3
0,0,0.001963945,0.000270746,0.007142857,0,0.005122951,0.000868732,0,0.001420062,0.006772009,0.003217025,0.007092199,0,0.001132931,0.002518892,0.000254814,0,0.003937947,0.005626275,0.002320186,0.003773585,0.002800894,0.012519562,4.53E-05,0.000204666,0,0.002985075,0.004887884,0.007633588,0.00194742,0.003745318,0.011040395,0.000262852,0,0,0.005549976,0.028688525,0.001298496,0.000327138,1
0,0,0.000576482,0.000135373,0,0,0,0,0,0.000202866,0,0.000388871,0.007092199,0,0,0.002518892,0.000143333,0,0.000954654,0.00158239,0,0.003773585,0.000566655,0.00312989,0,0,0,0,0.001221971,0.000636132,0.001150748,0.000749064,0.00259774,7.51E-05,0,0,0.001215709,0.028688525,0.000475059,0.000148699,4
0.004709576,0.001992747,0.026557233,0.009205361,0.028571429,0.684210526,0.037909836,0.023305973,0,0.014108404,0.167042889,0.03171068,0.04964539,0.062068966,0.024169184,0.025188917,0.004140721,0.114285714,0.044152745,0.041845418,0.157772622,0.105660377,0.042677201,0.156494523,0.000741873,0.012075317,0.059405941,0.185074627,0.046251604,0.056615776,0.016862884,0.033333333,0.068320561,0.008035748,0.01905551,0.029475983,0.043131244,0.036885246,0.016627078,0.003211896,0
0,0,0.00156334,0.000135373,0.004285714,0,0.00307377,0.002216764,0,0.002747911,0.004514673,0.000636335,0.007092199,0,0.002643505,0.002518892,0.000175184,0,0.007875895,0.001898868,0,0.003773585,0.008386491,0.00312989,2.27E-05,0,0,0,0.007148531,0.00826972,0.001239267,0.007490637,0.005844915,0.000337952,0,0,0.008827105,0.028688525,0.001821061,8.92E-05,2
0,0,0.000508085,0.000135373,0.004285714,0,0.00307377,0,0,0.000442617,0.002257336,0.000989854,0,0,0,0.002518892,0.000127407,0,0.000357995,0.002039525,0.002320186,0.003773585,8.10E-05,0.006259781,1.70E-05,0,0,0.002985075,0.000488788,0.002544529,0.001017969,0.001123596,0.002857514,7.51E-05,0,0,0.001109995,0.024590164,0.000411718,0.000148699,3
0,0,0.00111388,0.000270746,0.002857143,0,0.00204918,0.000898688,0,0.004131088,0.004514673,0.002121116,0.007092199,0,0.001132931,0.002518892,0.000238888,0,0.011694511,0.003481257,0,0.003773585,0.011025483,0.004694836,5.10E-05,0.000409333,0,0,0.012708499,0.010814249,0.001593343,0.007865169,0.00779322,0.000751004,0,0.002729258,0.015487076,0.028688525,0.002612827,0.000832714,4
0,0,0.001514485,0.000135373,0.002857143,0,0.00204918,0,0,0.000276635,0,0.000883798,0,0,0,0.002518892,0.000238888,0,0.001073986,0.003199944,0,0.003773585,0.000178092,0.00312989,3.40E-05,0,0,0,0.000305493,0.000636132,0.001372046,0.000749064,0.005325367,0.000112651,0,0,0.001109995,0.024590164,0.000585907,8.92E-05,3
0.003139717,0.000323148,0.122536519,0.002572086,0.022857143,0.157894737,0.024590164,0.004523396,0,0.002747911,0.058690745,0.006610811,0.04964539,0.006896552,0.004531722,0.012594458,0.000955551,0.002857143,0.012529833,0.010514101,0.055684455,0.01509434,0.006022731,0.059467919,0.000362442,0.00225133,0.02970297,0.056716418,0.010692247,0.015267176,0.003275206,0.007490637,0.027016496,0.000826105,0.0008285,0.002183406,0.012421375,0.028688525,0.00405384,0.001873606,0
0,0,0.000488544,0.000135373,0.004285714,0,0.00307377,0,0,0.000442617,0.002257336,0.000989854,0,0,0,0.002518892,0.000127407,0,0.000357995,0.002039525,0.002320186,0.003773585,8.10E-05,0.006259781,1.70E-05,0,0,0.002985075,0.000488788,0.002544529,0.001017969,0.001123596,0.002857514,7.51E-05,0,0,0.001109995,0.024590164,0.000411718,0.000148699,3
0,0,0.000810982,0.000135373,0.004285714,0,0.00307377,0,0,0.000368847,0.002257336,0.000989854,0,0,0,0.002518892,0.000143333,0,0.000477327,0.002039525,0.002320186,0.003773585,9.71E-05,0.006259781,1.13E-05,0,0,0.002985075,0.000488788,0.002544529,0.001106488,0.001123596,0.002987401,7.51E-05,0,0,0.001109995,0.024590164,0.000443389,0.000148699,3
0,3.59E-05,0.009360496,0.001624475,0.008571429,0,0.006147541,0.268408124,0,0.053833244,0.022573363,0.019090041,0.007092199,0.055172414,0.261329305,0.007556675,0.01031995,0,0.212171838,0.022364442,0,0.009433962,0.219603018,0.015649452,0.000373768,0,0,0,0.242377956,0.00826972,0.00194742,0.262172285,0.098973893,0.012842176,0,0,0.255298906,0.028688525,0.057102138,0.000297398,0
0,0,0.002413406,0.000541492,0,0,0,0.000898688,0,0.000977445,0.009029345,0.002156468,0.007092199,0,0.001132931,0.012594458,0.000318517,0,0.004295943,0.005133976,0.004640371,0.022641509,0.004824661,0.006259781,0.000175558,0.001432665,0,0.005970149,0.005682165,0.001908397,0.008542091,0.001872659,0.010001299,0.000901205,0,0.005458515,0.004809979,0.024590164,0.001536025,0.000773234,4
0,0,0.00156334,0.000270746,0.002857143,0,0.00204918,0,0,1.84E-05,0,0.00017676,0,0,0,0.002518892,0.000159258,0,0.000835322,0.001441733,0,0.003773585,8.10E-05,0.00312989,1.70E-05,0,0,0,0.000183296,0.000636132,0.001017969,0.000749064,0.002337966,0.000112651,0,0,0.001321423,0.024590164,0.000475059,8.92E-05,2
0,0,0.001592652,0.000135373,0.004285714,0,0.00307377,0.001527769,0,0.001032772,0.004514673,0.001626189,0.007092199,0,0.001888218,0.002518892,0.000286665,0,0.002983294,0.003903228,0,0.003773585,0.002153288,0.00312989,1.70E-05,0,0,0,0.001649661,0.002544529,0.001327786,0.003370787,0.006104689,7.51E-05,0,0.003275109,0.002959987,0.024590164,0.000981789,8.92E-05,2
0,0,0.000547169,0.000135373,0.004285714,0,0.00307377,0,0,0.000442617,0.006772009,0.000989854,0,0,0,0.002518892,0.000127407,0,0.000357995,0.002039525,0.006960557,0.003773585,8.10E-05,0.009389671,1.70E-05,0,0,0.008955224,0.000733183,0.003816794,0.001017969,0.001123596,0.002727627,7.51E-05,0,0,0.001321423,0.024590164,0.000443389,0.000208178,3
0,0.000107716,0.006624652,0.000947611,0.008571429,0,0.006147541,0.003564795,0,0.001309407,0.015801354,0.001767596,0.014184397,0.027586207,0.004154079,0.012594458,0.00046185,0.002857143,0.005131265,0.007314157,0.002320186,0.024528302,0.005682738,0.00312989,0.0002152,0.000613999,0.01980198,0,0.004582391,0.004452926,0.010223953,0.005992509,0.021691129,0.000450603,0,0.004366812,0.005285692,0.077868852,0.001947743,0.000386617,0
0,7.18E-05,0.015750647,0.000135373,0.018571429,0,0.017418033,0.001857288,0,0.004241742,0.0248307,0.008024888,0.014184397,0.068965517,0.002265861,0.002518892,0.000429998,0.002857143,0.007875895,0.012799775,0.020881671,0.00754717,0.006589386,0.018779343,0.002174652,0,0,0.026865672,0.007454023,0.013994911,0.001858901,0.006367041,0.016365762,0.000112651,0,0,0.00840425,0.036885246,0.002121932,0.000565056,0
0,0,0.000850066,0.000270746,0.004285714,0,0.00307377,0,0,0.000479501,0.006772009,0.001378725,0,0,0,0.002518892,0.000159258,0,0.000596659,0.002426331,0.006960557,0.003773585,9.71E-05,0.010954617,2.27E-05,0,0,0.008955224,0.001038675,0.004452926,0.001150748,0.001123596,0.003377062,7.51E-05,0,0,0.001955706,0.024590164,0.000522565,0.000237918,3
0,0,0.024251307,0.00961148,0.041428571,0,0.045081967,0.029926308,0,0.013610461,0.101580135,0.02768056,0.092198582,0.020689655,0.033232628,0.040302267,0.011737351,0,0.064200477,0.057880301,0.081206497,0.058490566,0.067512871,0.264475743,0.001228905,0.006139992,0.01980198,0.098507463,0.079672512,0.050254453,0.021642914,0.048689139,0.041433952,0.007434944,0,0.012008734,0.053702627,0.069672131,0.02837688,0.003717472,4
0,0,0.009272559,0.000406119,0.007142857,0,0.005122951,3.00E-05,0,0.000350405,0.004514673,0.004525047,0,0.006896552,0.000377644,0.002518892,0.011402908,0,0.005250597,0.009916309,0,0.016981132,0.001699964,0.010954617,0.000470042,0.000204666,0.01980198,0.002985075,0.001344168,0.001272265,0.012259892,0.001498127,0.035329264,0.000788555,0,0.005458515,0.002008563,0.024590164,0.01266825,0.000386617,3
0,5.39E-05,0.005833211,0.000135373,0.007142857,0,0.011270492,0.001707507,0,0.001364735,0.042889391,0.003641249,0.04964539,0.006896552,0.001888218,0.0302267,0.001735918,0,0.013245823,0.014100851,0.039443155,0.045283019,0.004840851,0.031298905,2.27E-05,0,0,0.044776119,0.005865461,0.015903308,0.00194742,0.007116105,0.0129887,0.001088956,0,0.000545852,0.007399968,0.032786885,0.004687253,0.001070632,4
0,0,0.000498315,0.000135373,0.004285714,0,0.00307377,0,0,0.000442617,0.002257336,0.000989854,0,0,0,0.002518892,0.000127407,0,0.000357995,0.002039525,0.002320186,0.003773585,8.10E-05,0.006259781,1.13E-05,0,0,0.002985075,0.000488788,0.002544529,0.001017969,0.001123596,0.002857514,7.51E-05,0,0,0.001109995,0.024590164,0.000411718,0.000148699,3
0.004709576,0.000664249,0.0113049,0.009746853,0.027142857,0,0.022540984,0.001917201,0,0.003467163,0.076749436,0.012373175,0.028368794,0.034482759,0.000755287,0.012594458,0.00130592,0.017142857,0.005608592,0.017617273,0.07424594,0.030188679,0.004614189,0.10485133,0.000447389,0.00225133,0.02970297,0.140298507,0.01771858,0.027989822,0.0076569,0.005243446,0.03935576,0.000450603,0.0008285,0.003275109,0.010518526,0.028688525,0.003721298,0.001695167,0
0,0,0.001065025,0.000135373,0.002857143,0,0.00204918,0,0,0.000516386,0,0.001696893,0,0,0,0.002518892,0.000222962,0,0.001789976,0.004008721,0,0.003773585,0.000178092,0.00312989,1.70E-05,0,0,0,0.00042769,0.000636132,0.001372046,0.000749064,0.00779322,7.51E-05,0,0,0.001162852,0.024590164,0.000649248,8.92E-05,2
0,0,0.004308955,0.000541492,0.01,0,0.014344262,0,0,0.003504048,0.006772009,0.010853042,0,0.006896552,0,0.027707809,0.000238888,0.014285714,0.003937947,0.013749209,0.006960557,0.041509434,0.000793317,0.023474178,0.000135916,0.001023332,0,0.008955224,0.004460194,0.008905852,0.002965389,0.00411985,0.039745421,0.000112651,0,0,0.005391405,0.028688525,0.001346002,0.000743494,1
0,0,0.00380087,0.000406119,0.008571429,0,0.006147541,3.00E-05,0,0.00031352,0.018058691,0.00403012,0,0.006896552,0.000377644,0.002518892,0.012151423,0,0.005250597,0.009705324,0.013921114,0.016981132,0.001473302,0.018779343,7.36E-05,0.000204666,0.01980198,0.020895522,0.002382844,0.006361323,0.01243693,0.001872659,0.04844785,0.000638354,0,0.006004367,0.003805698,0.024590164,0.013444181,0.000594796,3
0,0,0.003976745,0.000676865,0.001428571,0,0.00204918,0.001797376,0,0.00132785,0.013544018,0.003605897,0.035460993,0,0.002265861,0.025188917,0.000589256,0,0.006682578,0.008298755,0.004640371,0.033962264,0.006168442,0.007824726,0.000186884,0.000818666,0,0.005970149,0.011058838,0.004452926,0.009958396,0.004868914,0.01168983,0.000450603,0,0.008733624,0.010042814,0.028688525,0.002106097,0.001605948,4
0,0,0.014929894,0.001218357,0.014285714,0,0.011270492,0.008777185,0.25,0.007524482,0.022573363,0.018241595,0.014184397,0.075862069,0.004531722,0.010075567,0.001051106,0,0.014439141,0.02359519,0.013921114,0.024528302,0.013955898,0.059467919,0.000571979,0.000204666,0.01980198,0.08358209,0.019490438,0.010178117,0.012746747,0.005617978,0.034290168,0.00679659,0,0.004366812,0.016121359,0.258196721,0.007743468,0.000773234,4
0.003139717,0.000610391,0.013073428,0.001624475,0.031428571,0.052631579,0.057377049,0.047390809,0,0.018423916,0.065462754,0.015696256,0.134751773,0,0.040030211,0.035264484,0.055899731,0.008571429,0.172553699,0.025177579,0.053364269,0.060377358,0.06733478,0.092331768,0.00041341,0.000409333,0,0.071641791,0.055416387,0.029262087,0.005930778,0.045692884,0.034679829,0.007209643,0.0008285,0.000545852,0.051852635,0.028688525,0.084497229,0.001249071,0
0,0,0.000547169,0.000135373,0,0,0,0,0,1.84E-05,0,7.07E-05,0,0,0,0.005037783,0.000143333,0,0.000477327,0.001125255,0,0.003773585,8.10E-05,0.00312989,0,0,0,0,0.000183296,0,0.00092945,0.000374532,0.001039096,7.51E-05,0,0,0.000581426,0.024590164,0.000380048,8.92E-05,2
